title,type,vendor,product,version,update,raw_cpe,cpe_id,last_modified
Microsoft visual_basic,Application,Microsoft,Visual Basic,-,,cpe:2.3:a:microsoft:visual_basic:-:*:*:*:*:*:*:*,37A9C071-5484-41D4-A3E4-E63D735F6859,2007-09-14T17:36:49.090
Microsoft visual_c# 2002,Application,Microsoft,Visual C\+\+,2002,,cpe:2.3:a:microsoft:visual_c\+\+:2002:*:*:*:*:*:*:*,76F7DEB6-A8D1-47A0-A510-FFFF8314DB7B,2008-06-17T17:50:45.483
Microsoft visual_database_tools_database_designer,Application,Microsoft,Visual Database Tools Database Designer,-,,cpe:2.3:a:microsoft:visual_database_tools_database_designer:-:*:*:*:*:*:*:*,34CB045A-23F4-40CC-AE35-FC7FF339B427,2007-09-14T17:36:49.090
Microsoft visual_fox_pro,Application,Microsoft,Visual Foxpro,-,,cpe:2.3:a:microsoft:visual_foxpro:-:*:*:*:*:*:*:*,AB7B96C2-B7F9-4A3A-A004-5D2F9680DF60,2008-04-01T16:15:05.107
Microsoft visual_j#,Application,Microsoft,Visual J\#,-,,cpe:2.3:a:microsoft:visual_j\#:-:*:*:*:*:*:*:*,0F092CCA-956A-4444-8A84-0BD08BC5C77C,2008-06-17T17:50:46.313
Microsoft visual_j# 2003,Application,Microsoft,Visual J\# .Net,2003,,cpe:2.3:a:microsoft:visual_j\#_.net:2003:*:*:*:*:*:*:*,75A40934-A064-4196-817D-A3E504A0F803,2008-06-17T17:50:46.530
Microsoft Visual Studio,Application,Microsoft,Visual Studio,-,,cpe:2.3:a:microsoft:visual_studio:-:*:*:*:*:*:*:*,5E981F75-12B4-4349-9397-70B68A8BD515,2010-09-01T13:48:31.490
Microsoft windows_antigen,Application,Microsoft,Antigen,-,,cpe:2.3:a:microsoft:antigen:-:*:*:*:*:*:*:*,85D6FCED-213C-4102-9792-5834D043F10C,2008-04-01T16:15:41.450
Microsoft Windows Defender,Application,Microsoft,Windows Defender,-,,cpe:2.3:a:microsoft:windows_defender:-:*:*:*:*:*:*:*,C89B462B-620D-4231-843F-D84F26B7543D,2013-04-10T15:03:33.597
Microsoft windows_digital_rights_management_system,Application,Microsoft,Windows Digital Rights Management,-,,cpe:2.3:a:microsoft:windows_digital_rights_management:-:*:*:*:*:*:*:*,C425936E-48B3-4080-9C70-A9F89E147AAE,2008-04-01T16:15:41.733
Microsoft windows_event_viewer,Application,Microsoft,Windows Event Viewer,-,,cpe:2.3:a:microsoft:windows_event_viewer:-:*:*:*:*:*:*:*,E2AC4E8A-763C-4504-82A9-99E08F1A67A6,2007-09-14T17:36:49.090
Microsoft windows_explorer,Application,Microsoft,Windows Explorer,-,,cpe:2.3:a:microsoft:windows_explorer:-:*:*:*:*:*:*:*,AD2D3DE1-72DB-4D6A-A890-8BB5D09FDE91,2007-09-14T17:36:49.090
Microsoft windows_forefront_security,Application,Microsoft,Forefront Security,-,,cpe:2.3:a:microsoft:forefront_security:-:*:*:*:*:*:*:*,D63A0A9D-4CC6-4628-9FD6-C265DB1F41D3,2008-04-01T16:15:42.047
Microsoft windows_help_file_viewer,Application,Microsoft,Help File Viewer,-,,cpe:2.3:a:microsoft:help_file_viewer:-:*:*:*:*:*:*:*,B15FB545-F211-4A51-B8DC-113929235F11,2008-04-01T16:15:42.247
Microsoft Windows Live Messenger,Application,Microsoft,Windows Live Messenger,-,,cpe:2.3:a:microsoft:windows_live_messenger:-:*:*:*:*:*:*:*,A23FAD3E-720C-440B-A938-D3975B8924A0,2008-11-20T20:56:17.327
Microsoft windows_live_onecare,Application,Microsoft,Windows Live Onecare,-,,cpe:2.3:a:microsoft:windows_live_onecare:-:*:*:*:*:*:*:*,3ACA5BC0-E5FA-4EE6-91B8-7BAACBF4EAB2,2007-09-14T17:36:49.090
Microsoft Windows Mail,Application,Microsoft,Windows Mail,-,,cpe:2.3:a:microsoft:windows_mail:-:*:*:*:*:*:*:*,49BF5785-5F24-4CC9-AF4F-5458794A291D,2010-05-12T20:46:11.703
Microsoft windows_media_license_manager,Application,Microsoft,Windows Media Rights Manager,-,,cpe:2.3:a:microsoft:windows_media_rights_manager:-:*:*:*:*:*:*:*,FF25AB9E-E28C-445E-B3B1-37160EAD1B68,2008-04-01T16:15:42.640
Microsoft windows_media_services,Application,Microsoft,Windows Media Services,-,,cpe:2.3:a:microsoft:windows_media_services:-:*:*:*:*:*:*:*,8D08C09E-8744-48B2-8B18-65C250ED2B98,2007-09-14T17:36:49.090
Microsoft windows_messenger,Application,Microsoft,Windows Messenger,-,,cpe:2.3:a:microsoft:windows_messenger:-:*:*:*:*:*:*:*,B8CF5D2E-9089-4B25-B13D-49127FB3D107,2007-09-14T17:36:49.090
Microsoft windows_nat_helper_components,Application,Microsoft,Windows Nt Helper Components,-,,cpe:2.3:a:microsoft:windows_nt_helper_components:-:*:*:*:*:*:*:*,F5D2E9F6-5E49-41C5-A7EE-259B7755B628,2008-04-01T16:15:43.233
Microsoft windows_script_host,Application,Microsoft,Windows Script Host,-,,cpe:2.3:a:microsoft:windows_script_host:-:*:*:*:*:*:*:*,19AC46E6-9C4E-4F63-94E6-5B94296C0667,2007-09-14T17:36:49.090
Microsoft Sharepoint Services 2.0,Application,Microsoft,Sharepoint Services,2.0,,cpe:2.3:a:microsoft:sharepoint_services:2.0:*:*:*:*:*:*:*,16233E46-97C5-4501-933E-59AB2FC030E5,2009-11-25T18:26:26.637
Microsoft Word Viewer,Application,Microsoft,Word Viewer,-,,cpe:2.3:a:microsoft:word_viewer:-:*:*:*:*:*:*:*,9810D43C-139A-417B-B6F0-CEDAEA793816,2010-10-14T16:08:33.700
Microsoft wordperfect_converter,Application,Microsoft,Wordperfect Converter,-,,cpe:2.3:a:microsoft:wordperfect_converter:-:*:*:*:*:*:*:*,ECDF1730-4489-4381-82EA-EFA827FB6A9B,2007-09-14T17:36:49.090
Microsoft xml_core_services,Application,Microsoft,Xml Core Services,-,,cpe:2.3:a:microsoft:xml_core_services:-:*:*:*:*:*:*:*,686E116E-1738-41A2-98DB-0E0807B6F622,2007-09-14T17:36:49.090
Microsoft xml_parser,Application,Microsoft,Xml Parser,-,,cpe:2.3:a:microsoft:xml_parser:-:*:*:*:*:*:*:*,A8BF214D-80B0-4273-865D-236385B2F25E,2007-09-14T17:36:49.090
HP DynRootDisk,Application,Hp,Dynrootdisk,-,,cpe:2.3:a:hp:dynrootdisk:-:*:*:*:*:*:*:*,A5682C89-DD4E-4BAC-9715-3A58995BD710,2007-09-14T17:36:49.090
Oracle JInitiator,Application,Oracle,Jinitiator,-,,cpe:2.3:a:oracle:jinitiator:-:*:*:*:*:*:*:*,0661E922-28A3-490F-864F-A6388F94DBCB,2007-09-14T17:36:49.090
HP compaqhttpserver,Application,Hp,Compaqhttpserver,-,,cpe:2.3:a:hp:compaqhttpserver:-:*:*:*:*:*:*:*,935A801E-98A3-4144-A09D-148C4748B0CD,2007-09-14T17:36:49.090
HP ssl http server,Application,Hp,Ssl Http Server,-,,cpe:2.3:a:hp:ssl_http_server:-:*:*:*:*:*:*:*,0390DCE6-A78B-4B2D-BF20-3D19263A2C82,2007-09-14T17:36:49.090
HP mpe,Operating System,Hp,Mpe,-,,cpe:2.3:o:hp:mpe:-:*:*:*:*:*:*:*,55033FF7-F5FB-48A9-AADB-7F75FC3A33D3,2007-09-14T17:36:49.090
HP mpe ix,Operating System,Hp,Mpe Ix,-,,cpe:2.3:o:hp:mpe_ix:-:*:*:*:*:*:*:*,00B5A0FA-F11F-4A99-94C2-3837C824E38B,2007-09-14T17:36:49.090
HP openvms,Operating System,Hp,Openvms,-,,cpe:2.3:o:hp:openvms:-:*:*:*:*:*:*:*,058B8FE9-38D7-440F-91E9-20C11B768A09,2008-04-15T22:37:40.600
HP proliant integrated lights out 2,Application,Hp,Proliant Integrated Lights Out 2,-,,cpe:2.3:a:hp:proliant_integrated_lights_out_2:-:*:*:*:*:*:*:*,45FFA1F3-F40D-40E1-8ED8-6374CDDB6FE2,2007-09-14T17:36:49.090
HP storageworks secure path,Application,Hp,Storageworks Secure Path,-,,cpe:2.3:a:hp:storageworks_secure_path:-:*:*:*:*:*:*:*,23879DC6-E7B7-4A8A-A67D-98DC20845634,2007-09-14T17:36:49.090
HP color laserjet 2500 toolbox,Application,Hp,Color Laserjet 2500 Toolbox,-,,cpe:2.3:a:hp:color_laserjet_2500_toolbox:-:*:*:*:*:*:*:*,B7CF7199-3B74-4E05-BB80-8A47E2DFB05D,2007-09-14T17:36:49.090
HP color laserjet 4600 toolbox,Application,Hp,Color Laserjet 4600 Toolbox,-,,cpe:2.3:a:hp:color_laserjet_4600_toolbox:-:*:*:*:*:*:*:*,00C1887F-BA90-4D58-971E-6A97870877FA,2007-09-14T17:36:49.090
HP hp-ux series 700,Operating System,Hp,Hp-Ux Series 700,-,,cpe:2.3:o:hp:hp-ux_series_700:-:*:*:*:*:*:*:*,10DA4FB3-D65D-4933-914A-3FB103143539,2007-09-14T17:36:49.090
HP hp-ux series 800,Operating System,Hp,Hp-Ux Series 800,-,,cpe:2.3:o:hp:hp-ux_series_800:-:*:*:*:*:*:*:*,20276AA9-2363-4B52-BECE-6FCDC0390A13,2007-09-14T17:36:49.090
HP eva 3000,Application,Hp,Eva 3000,-,,cpe:2.3:a:hp:eva_3000:-:*:*:*:*:*:*:*,11534C5C-7829-4093-878F-5B3228DBC778,2007-09-14T17:36:49.090
HP eva 5000,Application,Hp,Eva 5000,-,,cpe:2.3:a:hp:eva_5000:-:*:*:*:*:*:*:*,E1C86259-78D8-4965-8B9B-D266739EEA39,2007-09-14T17:36:49.090
HP ipfilter,Application,Hp,Ipfilter,-,,cpe:2.3:a:hp:ipfilter:-:*:*:*:*:*:*:*,A8335F37-68A3-4398-80EE-24AC4853F144,2007-09-14T17:36:49.090
HP ignite-ux,Application,Hp,Ignite-Ux,-,,cpe:2.3:a:hp:ignite-ux:-:*:*:*:*:*:*:*,A020CE9F-4A55-4023-BB0B-434881C9992C,2007-09-14T17:36:49.090
HP storageworks secure path 4.0c sp2 windows,Application,Hp,Storageworks Secure Path Windows,4.0c,sp2,cpe:2.3:a:hp:storageworks_secure_path_windows:4.0c:sp2:*:*:*:*:*:*,8DFE61DA-DE9F-4E56-B002-AF368ACFC24A,2008-04-15T22:21:14.467
Debian reprepro,Application,Debian,Reprepro,-,,cpe:2.3:a:debian:reprepro:-:*:*:*:*:*:*:*,1E515A4D-42D1-4673-87CA-709FD244F386,2007-09-14T17:36:49.090
Cisco Video Surveillance IP Gateway Encoder_Decoder,Application,Cisco,Video Surveillance Ip Gateway Encoder Decoder,-,,cpe:2.3:a:cisco:video_surveillance_ip_gateway_encoder_decoder:-:*:*:*:*:*:*:*,153C019B-10C6-4AB4-968B-9EAD27CF9F1C,2008-04-01T14:41:44.213
Cisco Video Surveillance SP_ISP Decoder Software,Application,Cisco,Video Surveillance Sp Isp Decoder Software,-,,cpe:2.3:a:cisco:video_surveillance_sp_isp_decoder_software:-:*:*:*:*:*:*:*,D040BB7A-FD54-489A-8E4B-5862E088E7B1,2008-04-01T14:41:44.683
Debian debian-goodies,Application,Debian,Debian-Goodies,-,,cpe:2.3:a:debian:debian-goodies:-:*:*:*:*:*:*:*,245F1229-15BF-48C0-8191-8E83955A2722,2007-09-14T17:36:49.090
Sony Micro Vault Fingerprint Access Software,Application,Sony,Micro Vault Fingerprint Access Software,-,,cpe:2.3:a:sony:micro_vault_fingerprint_access_software:-:*:*:*:*:*:*:*,3975342B-2495-4998-B6B6-6FDD0AE8BFC6,2007-09-14T17:36:49.090
Google Picasa,Application,Google,Picasa,-,,cpe:2.3:a:google:picasa:-:*:*:*:*:*:*:*,21932596-84E9-455C-BE27-9A3A138B060D,2007-09-14T17:36:49.090
Microsoft Windows Services for UNIX,Application,Microsoft,Windows Services For Unix,-,,cpe:2.3:a:microsoft:windows_services_for_unix:-:*:*:*:*:*:*:*,02889A26-4D9A-4CD3-B77F-1BFD67527005,2007-09-14T17:36:49.090
Microsoft Subsystem for UNIX-based Applications,Application,Microsoft,Subsystem For Unix-Based Applications,-,,cpe:2.3:a:microsoft:subsystem_for_unix-based_applications:-:*:*:*:*:*:*:*,BC2C8EDA-63C7-4EF2-987E-95A2CEC6FADB,2007-09-14T17:36:49.090
Microsoft sql_srv_desktop_engine,Application,Microsoft,Sql Server Desktop Engine,-,,cpe:2.3:a:microsoft:sql_server_desktop_engine:-:*:*:*:*:*:*:*,F0C878A9-47F9-40E4-B75F-DC049E7B4A49,2008-04-01T16:14:56.917
Microsoft visual_basic_sdk,Application,Microsoft,Visual Basic Software Development Kit,-,,cpe:2.3:a:microsoft:visual_basic_software_development_kit:-:*:*:*:*:*:*:*,358E4F7E-EB98-4109-82B8-5E637A327CE7,2008-04-01T16:15:01.840
Fedora 7,Operating System,Redhat,Fedora,7,,cpe:2.3:o:redhat:fedora:7:*:*:*:*:*:*:*,ECB97ED0-5B2C-4280-9AA7-1F488BB052A6,2008-04-15T22:37:37.410
Red Hat Application Server 1,Application,Redhat,Rhel Application Server,1,,cpe:2.3:a:redhat:rhel_application_server:1:*:*:*:*:*:*:*,7D27EC8F-6CDA-4C26-A462-3D9CA677AB79,2008-04-15T22:37:58.320
Red Hat Cluster,Application,Redhat,Rhel Cluster Suite,-,,cpe:2.3:a:redhat:rhel_cluster_suite:-:*:*:*:*:*:*:*,4BC2C457-11FB-44B5-8785-A1A8A42801C9,2008-04-01T16:42:20.350
Red Hat Cluster 3,Application,Redhat,Enterprise Linux Cluster Suite,3,,cpe:2.3:a:redhat:enterprise_linux_cluster_suite:3:*:*:*:*:*:*:*,EA243A2E-0A5E-49DC-A84C-471C1C054804,2008-04-07T14:49:58.020
Red Hat Cluster Storage,Application,Redhat,Rhel Cluster Storage,-,,cpe:2.3:a:redhat:rhel_cluster_storage:-:*:*:*:*:*:*:*,CC9B1E3E-71F7-4000-A4FE-C7F517507825,2008-04-15T22:37:59.007
Red Hat Cluster Storage 5,Application,Redhat,Enterprise Linux Cluster-Storage,5,,cpe:2.3:a:redhat:enterprise_linux_cluster-storage:5:*:*:*:*:*:*:*,83A02555-F90E-4A0A-8118-B4BE9847EFE5,2008-04-07T14:49:57.787
Red Hat Developer Suite,Application,Redhat,Rhel Developer Suite,-,,cpe:2.3:a:redhat:rhel_developer_suite:-:*:*:*:*:*:*:*,73F0E0E0-E713-4197-87E6-8C8A17FC546F,2008-04-15T22:37:59.147
Red Hat Productivity 5,Application,Redhat,Rhel Productivity,5,,cpe:2.3:a:redhat:rhel_productivity:5:*:*:*:*:*:*:*,EBF77A8E-7F52-4E3C-A64D-C857FFA57C65,2008-04-15T22:38:00.523
Red Hat Virtualization,Operating System,Redhat,Enterprise Linux Virtualization,-,,cpe:2.3:o:redhat:enterprise_linux_virtualization:-:*:*:*:*:*:*:*,961030F2-8858-4CBF-81D1-FA2695D18560,2008-04-01T16:42:22.037
Adobe Connect Enterprise Server,Application,Adobe,Connect Enterprise Server,-,,cpe:2.3:a:adobe:connect_enterprise_server:-:*:*:*:*:*:*:*,81665C5D-2684-4256-875A-E73CDF2E8F75,2009-03-05T17:16:59.717
Autodesk Autodesk,Application,Autodesk,Autodesk,-,,cpe:2.3:a:autodesk:autodesk:-:*:*:*:*:*:*:*,A8328287-F937-4B2D-9E24-5286992D64B1,2007-09-14T17:36:49.090
Autodesk Autodesk 3.0.2,Application,Autodesk,Backburner,3.0.2,,cpe:2.3:a:autodesk:backburner:3.0.2:*:*:*:*:*:*:*,716761B0-956E-400F-A4FC-276384C4EB2A,2008-04-07T13:41:22.917
PHP MySQL extension,Application,Php,Mysql Extension,-,,cpe:2.3:a:php:mysql_extension:-:*:*:*:*:*:*:*,B993E850-D4AE-4967-950C-FA4F2A9EFE97,2007-09-14T19:06:07.557
RSA EnVision,Application,Rsa,Envision,-,,cpe:2.3:a:rsa:envision:-:*:*:*:*:*:*:*,846A0BE4-982D-498D-A29C-23FEAAE8C5C9,2007-09-17T11:47:59.183
Winscp 3.8.2,Application,Winscp,Winscp,3.8.2,,cpe:2.3:a:winscp:winscp:3.8.2:*:*:*:*:*:*:*,26D31167-7478-48EC-B31F-5ADB16FD3F54,2012-08-01T21:34:05.877
HP photo & imaging gallery,Application,Hp,Photo And Imaging Gallery,-,,cpe:2.3:a:hp:photo_and_imaging_gallery:-:*:*:*:*:*:*:*,3011A1A0-6022-43C7-9089-60A80335C397,2008-04-01T16:10:43.907
HP all-in-one,Application,Hp,All-In-One,-,,cpe:2.3:a:hp:all-in-one:-:*:*:*:*:*:*:*,E7F56859-F123-4A27-B727-3E300366E0D5,2007-09-19T01:29:02.503
IBM Tivoli Storage Manager Client,Application,Ibm,Tivoli Storage Manager Client,-,,cpe:2.3:a:ibm:tivoli_storage_manager_client:-:*:*:*:*:*:*:*,BEC1AE22-C77E-4931-9DC1-0FB60A6B0895,2007-09-24T14:44:05.370
VMWare ACE 2,Application,Vmware,Ace 2,-,,cpe:2.3:a:vmware:ace_2:-:*:*:*:*:*:*:*,BE2797C3-639A-4C2A-BDE3-8AD56BC2EAC2,2007-09-24T14:58:19.390
VMWare Player,Application,Vmware,Player,-,,cpe:2.3:a:vmware:player:-:*:*:*:*:*:*:*,C78DE59E-0C5B-4B79-86FB-25BD41563651,2007-09-24T15:27:14.817
EMC VMware Server,Application,Emc,Vmware Server,-,,cpe:2.3:a:emc:vmware_server:-:*:*:*:*:*:*:*,A08C5A5E-DBAE-46F7-B159-0D1D2C2D1EEC,2007-09-24T15:33:38.770
PHP-Nuke Mobile Entertainment module,Application,Php-Nuke,Mobile Entertainment Module,-,,cpe:2.3:a:php-nuke:mobile_entertainment_module:-:*:*:*:*:*:*:*,6207DC7F-8C51-4B7A-83E2-52FEBB3C3F74,2007-09-25T18:37:56.110
Aimluck Aipo,Application,Aimluck,Aipo,-,,cpe:2.3:a:aimluck:aipo:-:*:*:*:*:*:*:*,0E5A038C-9857-41D4-ABAE-96D7AF730970,2011-01-17T14:09:56.380
Ruby-lang Ruby,Application,Ruby-Lang,Ruby,-,,cpe:2.3:a:ruby-lang:ruby:-:*:*:*:*:*:*:*,A4E41F22-6D9F-4D4C-876B-CD893A109DE3,2011-03-04T17:47:06.250
Sun Embedded Lights Out Manager,Application,Sun,Embedded Lights Out Manager,-,,cpe:2.3:a:sun:embedded_lights_out_manager:-:*:*:*:*:*:*:*,AAD789E9-7861-4C81-8C99-18C43B99C503,2007-10-02T14:26:42.670
PHP-Fusion Expanded Calendar module,Application,Php-Fusion,Expanded Calendar Module,-,,cpe:2.3:a:php-fusion:expanded_calendar_module:-:*:*:*:*:*:*:*,F46A8AF1-A411-4FB6-90C9-9F61D0C7B05C,2007-10-04T00:38:01.690
Nagios Plugins 1.4.9,Application,Nagios,Plugins,1.4.9,,cpe:2.3:a:nagios:plugins:1.4.9:*:*:*:*:*:*:*,FCF9FC78-FE5B-48DC-A6EA-C1B55CBCD93C,2014-05-15T01:06:38.437
Debian guilt,Application,Debian,Guilt,-,,cpe:2.3:a:debian:guilt:-:*:*:*:*:*:*:*,9448AC8B-9BE2-4797-86F9-96D0BFDEEFEF,2007-10-05T16:30:44.587
Debian Duplicity,Application,Debian,Duplicity,-,,cpe:2.3:a:debian:duplicity:-:*:*:*:*:*:*:*,E3C974EE-17CF-4903-A143-7CE46B9DB068,2007-10-05T16:33:42.633
Cyberlink PowerDVD,Application,Cyberlink,Powerdvd,-,,cpe:2.3:a:cyberlink:powerdvd:-:*:*:*:*:*:*:*,1F2D973A-07E4-411B-B4ED-DBDB40F7E1F3,2007-10-05T18:12:16.770
libpng  1.2.20,Application,Libpng,Libpng,1.2.20,,cpe:2.3:a:libpng:libpng:1.2.20:*:*:*:*:*:*:*,4C217A33-A033-4451-9205-730CB91EFF16,2012-06-15T15:21:39.060
Kodak Image Viewer,Application,Kodak,Image Viewer,-,,cpe:2.3:a:kodak:image_viewer:-:*:*:*:*:*:*:*,7AA8B3D2-171F-403C-9A9F-724353666F77,2007-10-09T23:01:45.837
Microsoft Sysinternals,Application,Microsoft,Sysinternals,-,,cpe:2.3:a:microsoft:sysinternals:-:*:*:*:*:*:*:*,A6CAAC8C-5DB3-49AE-A370-A15F22D22B1F,2007-10-10T11:10:28.320
Microsoft Sysinternals PsTools,Application,Microsoft,Sysinternals Pstools,-,,cpe:2.3:a:microsoft:sysinternals_pstools:-:*:*:*:*:*:*:*,2FE28EDF-E3AA-4830-A921-CB07DCC7D972,2007-10-10T11:11:02.043
Microsoft PsExec,Application,Microsoft,Psexec,-,,cpe:2.3:a:microsoft:psexec:-:*:*:*:*:*:*:*,2AB48EB6-3AFF-498B-8320-9D0DC61A2331,2007-10-10T11:13:47.070
Microsoft PsGetsid,Application,Microsoft,Psgetsid,-,,cpe:2.3:a:microsoft:psgetsid:-:*:*:*:*:*:*:*,5B2CD9BC-3FB3-434C-9076-1E334C50088D,2007-10-10T11:15:16.113
Microsoft PsInfo,Application,Microsoft,Psinfo,-,,cpe:2.3:a:microsoft:psinfo:-:*:*:*:*:*:*:*,1FFC46A0-5F66-4B8E-8342-C80FDD39512A,2007-10-10T11:16:22.220
Microsoft PsKill,Application,Microsoft,Pskill,-,,cpe:2.3:a:microsoft:pskill:-:*:*:*:*:*:*:*,2E04013E-4C0F-466C-85FB-44AA41DC2858,2007-10-10T11:16:33.097
Microsoft PsList,Application,Microsoft,Pslist,-,,cpe:2.3:a:microsoft:pslist:-:*:*:*:*:*:*:*,D4A4CA53-E7FE-4DDA-AB5D-793B4D86BAEB,2007-10-10T11:16:44.037
Microsoft PsLoglist,Application,Microsoft,Psloglist,-,,cpe:2.3:a:microsoft:psloglist:-:*:*:*:*:*:*:*,654D74E6-B854-4BEB-9636-7D9833916FC1,2007-10-10T11:16:56.880
Microsoft PsPasswd,Application,Microsoft,Pspasswd,-,,cpe:2.3:a:microsoft:pspasswd:-:*:*:*:*:*:*:*,62572F06-BDB0-4BFA-8E7A-64C4D79A6054,2007-10-10T11:17:08.243
Microsoft PsService,Application,Microsoft,Psservice,-,,cpe:2.3:a:microsoft:psservice:-:*:*:*:*:*:*:*,7EF06ED9-6560-484C-9BE9-B1F642111AC3,2007-10-10T11:17:17.180
Microsoft PsSuspend,Application,Microsoft,Pssuspend,-,,cpe:2.3:a:microsoft:pssuspend:-:*:*:*:*:*:*:*,6458B21F-9906-4EC1-B914-1F7C0249B4C2,2007-10-10T11:17:28.010
Microsoft PsShutdown,Application,Microsoft,Psshutdown,-,,cpe:2.3:a:microsoft:psshutdown:-:*:*:*:*:*:*:*,3600A789-5FB0-478A-886B-B2302D747472,2007-10-10T11:17:37.887
EMC Replistor,Application,Emc,Replistor,-,,cpe:2.3:a:emc:replistor:-:*:*:*:*:*:*:*,57A40D31-ED6D-49A5-818F-ABB97D37CAF3,2007-10-11T13:44:16.187
Debian ldapscripts,Application,Debian,Ldapscripts,-,,cpe:2.3:a:debian:ldapscripts:-:*:*:*:*:*:*:*,B68E6C48-A25D-4B3E-82CB-25B06C299A73,2007-10-11T17:31:04.893
Sun Java Virtual Machine,Application,Sun,Java Virtual Machine,-,,cpe:2.3:a:sun:java_virtual_machine:-:*:*:*:*:*:*:*,E4532F8D-2639-4199-A703-607FF7584A7F,2007-10-11T17:46:41.813
GNU TRAMP,Application,Gnu,Tramp,-,,cpe:2.3:a:gnu:tramp:-:*:*:*:*:*:*:*,85B7FA13-468E-4E76-B746-11216E46D82C,2007-10-12T10:30:53.843
HP Select Identity,Application,Hp,Select Identity,-,,cpe:2.3:a:hp:select_identity:-:*:*:*:*:*:*:*,CF4CC881-EFFB-4A63-A427-8CC5FEBED787,2007-10-12T14:16:07.397
HP Linux Imaging and Printing Project,Application,Hp,Linux Imaging And Printing Project,-,,cpe:2.3:a:hp:linux_imaging_and_printing_project:-:*:*:*:*:*:*:*,47A93023-8078-40A3-B77A-75E83913FA8D,2007-10-15T17:04:26.933
EMC VMware Player,Application,Emc,Vmware Player,-,,cpe:2.3:a:emc:vmware_player:-:*:*:*:*:*:*:*,36DE4ED3-838B-4B02-8063-2F44CDFC2878,2007-10-15T18:30:22.157
Microsoft ActiveSync,Application,Microsoft,Activesync,-,,cpe:2.3:a:microsoft:activesync:-:*:*:*:*:*:*:*,D7D28A97-1C40-41C1-9E0B-67B8D6355516,2007-10-16T10:09:31.930
Microsoft Expression Media,Application,Microsoft,Expression Media,-,,cpe:2.3:a:microsoft:expression_media:-:*:*:*:*:*:*:*,C43B27A9-87D7-4B18-A1A8-7F9BF5BFD331,2007-10-16T15:01:57.190
HP Bastille,Application,Hp,Bastille,-,,cpe:2.3:a:hp:bastille:-:*:*:*:*:*:*:*,90694EDF-FE5B-41C9-92B0-AF9E0180F96F,2007-10-17T16:16:40.663
Oracle Oracle Workspace Manager,Application,Oracle,Workspace Manager,-,,cpe:2.3:a:oracle:workspace_manager:-:*:*:*:*:*:*:*,4C59AC59-4542-4339-8E18-F2188377F007,2008-04-01T16:41:10.707
Cisco Unified Intelligent Contact Management Enterprise,Application,Cisco,Unified Intelligent Contact Management Enterprise,-,,cpe:2.3:a:cisco:unified_intelligent_contact_management_enterprise:-:*:*:*:*:*:*:*,4C844314-E895-4755-B3B6-E13E0381B447,2007-10-19T01:50:20.390
Cisco Cisco Unified ICM Hosted,Application,Cisco,Unified Icm Hosted,-,,cpe:2.3:a:cisco:unified_icm_hosted:-:*:*:*:*:*:*:*,F333A909-E608-4417-9735-2F5FD710D25B,2008-04-01T14:40:55.713
Cisco Cisco System Unified Contact Center Enterprise,Application,Cisco,System Unified Contact Center Enterprise,-,,cpe:2.3:a:cisco:system_unified_contact_center_enterprise:-:*:*:*:*:*:*:*,8AEE325F-19C2-4A6C-A9E6-25E3477B471B,2008-04-01T14:40:55.307
Symantec Altiris Deployment Solution,Application,Symantec,Altiris Deployment Solution,-,,cpe:2.3:a:symantec:altiris_deployment_solution:-:*:*:*:*:*:*:*,58AACAD0-B641-44D9-9800-A68CD7EBD4EC,2007-10-19T15:04:53.050
IBM ThinkVantage TPM,Application,Ibm,Thinkvantage Tpm,-,,cpe:2.3:a:ibm:thinkvantage_tpm:-:*:*:*:*:*:*:*,33053752-BE17-44CC-8E2B-6A15CF1E6B1E,2008-04-01T16:39:22.093
Juniper HTTP Service,Application,Juniper,Http Service,-,,cpe:2.3:a:juniper:http_service:-:*:*:*:*:*:*:*,20EEA9F6-2030-4D39-9CF9-D7D7048EE1EF,2007-10-19T17:25:10.070
Oracle OPMN daemon,Application,Oracle,Opmn Daemon,-,,cpe:2.3:a:oracle:opmn_daemon:-:*:*:*:*:*:*:*,5E14BF14-9082-46B6-850F-C857CF57074C,2007-10-19T17:30:17.653
secureideas BASE Basic Analysis and Security Engine 1.3.6,Application,Secureideas,Basic Analysis And Security Engine,1.3.6,,cpe:2.3:a:secureideas:basic_analysis_and_security_engine:1.3.6:*:*:*:*:*:*:*,D1A3DC2F-BF66-4A72-8AB5-CADC64080AB3,2012-07-03T18:37:16.317
Pligg CMS 9.5,Application,Pligg,Pligg Cms,9.5,,cpe:2.3:a:pligg:pligg_cms:9.5:*:*:*:*:*:*:*,2070CE49-4261-4EA7-82A5-135B9DE29608,2011-11-17T21:08:33.297
phpMYAdmin 2.11.1.1,Application,Phpmyadmin,Phpmyadmin,2.11.1.1,,cpe:2.3:a:phpmyadmin:phpmyadmin:2.11.1.1:*:*:*:*:*:*:*,1AC19604-7305-4D02-AB83-B1F40C529A13,2010-08-31T01:28:03.077
Nortel VoIP-Core-CS,Application,Nortel,Cs1000M,-,,cpe:2.3:a:nortel:cs1000m:-:*:*:*:*:*:*:*,0F7C6884-E4EB-4517-84D8-9CAF7D358405,2008-04-01T16:40:12.580
